"Time (s)","Latitude (°)","Longitude (°)","Height (m)","Velocity (m/s)","Direction (°)","Horizontal Accuracy (m)","Vertical Accuracy (m)"
1.082235334E3,4.077418000E1,1.675834167E1,5.098210436E2,1.070210457E1,1.334199982E2,1.899999976E0,6.099999905E0
1.083235334E3,4.077411667E1,1.675843500E1,5.097214825E2,1.071445751E1,1.331100006E2,2.000000000E0,6.300000191E0
1.084235334E3,4.077405000E1,1.675853000E1,5.099219341E2,1.070725155E1,1.319299927E2,1.899999976E0,6.400000095E0
1.085235334E3,4.077398833E1,1.675862500E1,5.099223746E2,1.042569828E1,1.311499939E2,1.899999976E0,6.099999905E0
1.086235334E3,4.077392500E1,1.675872000E1,5.095228189E2,1.041746330E1,1.297400055E2,1.899999976E0,5.500000000E0
1.087235334E3,4.077386000E1,1.675881333E1,5.094232614E2,1.039841843E1,1.290000000E2,1.899999976E0,5.500000000E0
1.088235334E3,4.077380333E1,1.675890667E1,5.096236856E2,9.975831032E0,1.286000061E2,2.000000000E0,5.599999905E0
1.089235334E3,4.077375167E1,1.675899833E1,5.098240935E2,9.842518806E0,1.275999985E2,2.000000000E0,5.800000191E0
1.090235334E3,4.077370000E1,1.675909000E1,5.097245013E2,9.675233841E0,1.280200043E2,2.000000000E0,5.900000095E0
1.091235334E3,4.077364500E1,1.675918000E1,5.104249112E2,9.398827553E0,1.284600067E2,2.000000000E0,6.099999905E0
1.092235334E3,4.077359000E1,1.675927333E1,5.109253317E2,9.583098412E0,1.280899963E2,2.000000000E0,6.199999809E0
1.093235334E3,4.077353333E1,1.675936000E1,5.120257345E2,9.713322639E0,1.276299973E2,1.899999976E0,6.199999809E0
1.094235334E3,4.077348000E1,1.675944833E1,5.120261353E2,9.514125824E0,1.295299988E2,2.000000000E0,6.300000191E0
1.095235334E3,4.077342833E1,1.675952833E1,5.122265056E2,9.296398163E0,1.316699982E2,2.000000000E0,6.599999905E0
1.096235334E3,4.077337333E1,1.675961333E1,5.117268994E2,9.526478767E0,1.304600067E2,2.000000000E0,6.599999905E0
1.097235334E3,4.077331833E1,1.675969667E1,5.112272878E2,9.743691444E0,1.306799927E2,2.000000000E0,6.699999809E0
1.098235334E3,4.077326000E1,1.675979167E1,5.110277210E2,9.932594299E0,1.321600037E2,2.000000000E0,5.599999905E0
1.099235334E3,4.077319833E1,1.675988000E1,5.109281400E2,1.009267330E1,1.330099945E2,2.000000000E0,5.699999809E0
1.100235334E3,4.077313500E1,1.675996667E1,5.111285574E2,1.031297398E1,1.335899963E2,2.000000000E0,5.800000191E0
1.101235334E3,4.077307000E1,1.676004500E1,5.108289517E2,1.044114017E1,1.370200043E2,2.000000000E0,5.900000095E0
1.102235334E3,4.077300000E1,1.676012667E1,5.102293676E2,1.057805634E1,1.411000061E2,1.899999976E0,5.500000000E0
1.103235334E3,4.077292333E1,1.676020000E1,5.095297715E2,1.059040928E1,1.441199951E2,1.899999976E0,5.599999905E0
1.104235334E3,4.077284000E1,1.676027000E1,5.082301793E2,1.079269600E1,1.475899963E2,1.899999976E0,5.599999905E0
1.105235334E3,4.077275167E1,1.676033833E1,5.071305927E2,1.055849648E1,1.513099976E2,2.000000000E0,5.599999905E0
1.106235334E3,4.077266667E1,1.676039000E1,5.069309452E2,1.025223732E1,1.545399933E2,2.000000000E0,5.699999809E0
1.107235334E3,4.077258000E1,1.676044667E1,5.066313175E2,1.023422241E1,1.580099945E2,1.899999976E0,5.699999809E0
1.108235334E3,4.077249500E1,1.676049500E1,5.066316593E2,9.989728928E0,1.566999969E2,1.899999976E0,5.699999809E0
1.109235334E3,4.077241167E1,1.676053833E1,5.067319815E2,9.986125946E0,1.568999939E2,1.899999976E0,5.699999809E0
1.110235334E3,4.077232667E1,1.676059000E1,5.066323340E2,1.026253128E1,1.567400055E2,1.899999976E0,5.699999809E0
1.111235334E3,4.077224000E1,1.676063667E1,5.062326742E2,1.023936939E1,1.578999939E2,1.899999976E0,5.500000000E0
1.112235334E3,4.077215667E1,1.676069333E1,5.056330391E2,1.035826969E1,1.578300018E2,1.899999976E0,5.599999905E0
1.113235334E3,4.077207500E1,1.676074500E1,5.062333843E2,1.014260101E1,1.577799988E2,1.899999976E0,5.599999905E0
1.114235334E3,4.077199000E1,1.676078667E1,5.057337047E2,9.957816124E0,1.566300049E2,2.000000000E0,5.599999905E0
1.115235334E3,4.077190833E1,1.676083500E1,5.057340392E2,9.939286232E0,1.558300018E2,1.899999976E0,5.500000000E0
1.116235334E3,4.077182333E1,1.676087833E1,5.050343650E2,9.814208984E0,1.533699951E2,2.000000000E0,5.500000000E0
1.117235334E3,4.077174500E1,1.676093833E1,5.044347296E2,1.001392078E1,1.512200012E2,2.000000000E0,5.599999905E0
1.118235334E3,4.077166000E1,1.676100000E1,5.043351142E2,1.023473644E1,1.496300049E2,1.899999976E0,5.599999905E0
1.119235334E3,4.077157833E1,1.676106500E1,5.044355022E2,1.032841587E1,1.483399963E2,2.000000000E0,5.500000000E0
1.120235334E3,4.077149500E1,1.676113667E1,5.042359152E2,1.041128635E1,1.478399963E2,2.000000000E0,5.599999905E0
1.121235334E3,4.077141667E1,1.676120167E1,5.039362959E2,1.060070419E1,1.465000000E2,1.899999976E0,5.599999905E0
1.122235334E3,4.077134667E1,1.676126667E1,5.032366582E2,1.069850159E1,1.440700073E2,1.899999976E0,5.400000095E0
1.123235334E3,4.077126833E1,1.676133500E1,5.031370495E2,1.086321259E1,1.424600067E2,1.899999976E0,5.300000191E0
1.124235334E3,4.077119000E1,1.676142000E1,5.029374944E2,1.075717926E1,1.414799957E2,1.899999976E0,5.400000095E0
1.125235334E3,4.077111167E1,1.676149500E1,5.031379071E2,1.061460209E1,1.425500031E2,1.899999976E0,5.500000000E0
1.126235334E3,4.077103333E1,1.676157000E1,5.023383198E2,1.050445080E1,1.440299988E2,1.899999976E0,5.400000095E0
1.127235334E3,4.077095667E1,1.676164667E1,5.025387342E2,1.019252968E1,1.470899963E2,1.899999976E0,5.300000191E0
1.128235334E3,4.077088167E1,1.676170333E1,5.021390807E2,9.789502144E0,1.543500061E2,2.000000000E0,5.500000000E0
1.129235334E3,4.077079833E1,1.676174333E1,5.017393921E2,9.595451355E0,1.647500000E2,1.899999976E0,5.599999905E0
1.130235334E3,4.077071333E1,1.676176000E1,5.013396322E2,9.573318481E0,1.758500061E2,1.899999976E0,5.699999809E0
1.131235334E3,4.077063167E1,1.676177667E1,5.003398650E2,9.573318481E0,1.817299957E2,1.899999976E0,5.500000000E0
1.132235334E3,4.077054333E1,1.676177500E1,4.996400536E2,9.604716301E0,1.825700073E2,1.899999976E0,5.500000000E0
1.133235334E3,4.077045167E1,1.676176333E1,4.995402174E2,9.775089264E0,1.804799957E2,1.899999976E0,5.500000000E0
1.134235334E3,4.077036167E1,1.676175333E1,5.001403829E2,9.947007179E0,1.774299927E2,2.000000000E0,5.599999905E0
1.135235334E3,4.077027167E1,1.676176167E1,5.004406072E2,1.030216503E1,1.750500031E2,2.099999905E0,5.800000191E0
1.136235334E3,4.077018667E1,1.676177500E1,5.008408366E2,1.053430462E1,1.736900024E2,2.000000000E0,5.699999809E0
1.137235334E3,4.077009333E1,1.676179500E1,5.013411057E2,1.081894684E1,1.733899994E2,1.899999976E0,5.599999905E0
1.138235334E3,4.076999333E1,1.676181333E1,5.018413841E2,1.101248169E1,1.721699982E2,1.899999976E0,5.500000000E0
1.139235334E3,4.076989167E1,1.676183000E1,5.023416608E2,1.123020935E1,1.729900055E2,1.899999976E0,5.500000000E0
1.140235334E3,4.076979000E1,1.676184667E1,5.030419375E2,1.125800419E1,1.736499939E2,2.000000000E0,5.400000095E0
1.141235334E3,4.076968667E1,1.676186333E1,5.036422178E2,1.127807903E1,1.737799988E2,2.000000000E0,5.500000000E0
1.142235334E3,4.076957667E1,1.676187833E1,5.034425075E2,1.130227089E1,1.749199982E2,2.000000000E0,5.500000000E0
1.143235334E3,4.076947667E1,1.676189000E1,5.033427644E2,1.110255814E1,1.763500061E2,2.099999905E0,5.699999809E0
1.144235334E3,4.076938000E1,1.676190000E1,5.034430087E2,1.068048573E1,1.783200073E2,2.099999905E0,5.599999905E0
1.145235334E3,4.076927833E1,1.676190500E1,5.044432480E2,1.049724483E1,1.788000031E2,2.000000000E0,5.699999809E0
1.146235334E3,4.076918333E1,1.676191333E1,5.050434833E2,1.049672985E1,1.787299957E2,2.000000000E0,5.699999809E0
1.147235334E3,4.076908833E1,1.676192000E1,5.058437132E2,1.053636360E1,1.777799988E2,2.000000000E0,5.800000191E0
1.148235334E3,4.076899667E1,1.676192167E1,5.056439198E2,1.062849903E1,1.779799957E2,2.000000000E0,5.599999905E0
1.149235334E3,4.076890000E1,1.676192500E1,5.056441428E2,1.045967007E1,1.787899933E2,2.000000000E0,5.699999809E0
1.150235334E3,4.076880167E1,1.676192167E1,5.056443479E2,1.047665596E1,1.840599976E2,1.899999976E0,5.599999905E0
1.151235334E3,4.076870667E1,1.676191167E1,5.063445244E2,1.058526230E1,1.885800018E2,1.899999976E0,5.699999809E0
1.152235334E3,4.076860833E1,1.676189333E1,5.069446815E2,1.083902073E1,1.913999939E2,1.899999976E0,5.500000000E0
1.153235334E3,4.076851333E1,1.676185333E1,5.074447617E2,1.114836884E1,1.930500031E2,2.000000000E0,5.800000191E0
1.154235334E3,4.076841333E1,1.676182500E1,5.075448904E2,1.136815453E1,1.939299927E2,1.899999976E0,5.800000191E0
1.155235334E3,4.076831667E1,1.676179167E1,5.073449957E2,1.149426174E1,1.940500031E2,1.899999976E0,5.800000191E0
1.156235334E3,4.076821167E1,1.676175000E1,5.075450925E2,1.163735485E1,1.918800049E2,1.899999976E0,6.000000000E0
1.157235334E3,4.076809833E1,1.676172167E1,5.084452505E2,1.179434490E1,1.880599976E2,1.899999976E0,6.099999905E0
1.158235334E3,4.076799333E1,1.676170667E1,5.091454329E2,1.183294964E1,1.834199982E2,1.899999976E0,5.900000095E0
1.159235334E3,4.076789000E1,1.676170667E1,5.094456597E2,1.209494305E1,1.777899933E2,1.899999976E0,5.900000095E0
1.160235334E3,4.076778667E1,1.676171833E1,5.097459240E2,1.228384590E1,1.742100067E2,2.000000000E0,5.599999905E0
1.161235334E3,4.076768000E1,1.676173167E1,5.105462010E2,1.229877281E1,1.726799927E2,1.899999976E0,5.699999809E0
1.162235334E3,4.076757333E1,1.676174833E1,5.117464887E2,1.210369301E1,1.710200043E2,2.000000000E0,5.800000191E0
1.163235334E3,4.076746500E1,1.676176167E1,5.124467693E2,1.158897114E1,1.696499939E2,1.899999976E0,5.199999809E0
1.164235334E3,4.076736167E1,1.676178333E1,5.126470656E2,1.124204826E1,1.665500031E2,1.899999976E0,5.099999905E0
1.165235334E3,4.076726500E1,1.676181833E1,5.119473901E2,1.121270847E1,1.634400024E2,1.899999976E0,5.199999809E0
1.166235334E3,4.076716833E1,1.676186167E1,5.109477414E2,1.180669880E1,1.622599945E2,1.899999976E0,5.199999809E0
1.167235334E3,4.076706500E1,1.676190667E1,5.099481125E2,1.218244553E1,1.628399963E2,1.899999976E0,5.199999809E0
1.168235334E3,4.076696000E1,1.676194833E1,5.090484767E2,1.242230606E1,1.633699951E2,1.899999976E0,5.199999809E0
1.169235334E3,4.076685167E1,1.676199333E1,5.079488589E2,1.253194237E1,1.636699982E2,1.899999976E0,5.300000191E0
1.170235334E3,4.076673833E1,1.676203833E1,5.076492520E2,1.256179619E1,1.633899994E2,1.899999976E0,5.199999809E0
1.171235334E3,4.076663000E1,1.676208833E1,5.075496502E2,1.264363670E1,1.624900055E2,1.899999976E0,5.300000191E0
1.172235334E3,4.076652500E1,1.676213833E1,5.069500411E2,1.261069489E1,1.601300049E2,1.899999976E0,5.199999809E0
1.173235334E3,4.076641667E1,1.676219500E1,5.066504606E2,1.241407013E1,1.590700073E2,1.899999976E0,5.199999809E0
1.174235334E3,4.076630833E1,1.676224333E1,5.059508534E2,1.240737915E1,1.583099976E2,2.000000000E0,5.300000191E0
1.175235334E3,4.076620333E1,1.676230333E1,5.054512764E2,1.238421631E1,1.566699982E2,2.000000000E0,5.400000095E0
1.176235334E3,4.076609667E1,1.676236000E1,5.043516922E2,1.241664410E1,1.555899963E2,2.000000000E0,5.400000095E0
1.177235334E3,4.076599167E1,1.676241500E1,5.042520991E2,1.245267487E1,1.568699951E2,2.000000000E0,5.400000095E0
1.178235334E3,4.076588333E1,1.676247333E1,5.034525240E2,1.271827126E1,1.559100037E2,2.000000000E0,5.500000000E0
1.179235334E3,4.076577833E1,1.676252833E1,5.027529308E2,1.250363255E1,1.570200043E2,2.000000000E0,5.599999905E0
1.180235334E3,4.076567167E1,1.676258500E1,5.024533467E2,1.246399879E1,1.593200073E2,2.000000000E0,5.500000000E0
1.181235334E3,4.076557000E1,1.676264000E1,5.018537462E2,1.229002285E1,1.599400024E2,1.899999976E0,5.400000095E0
1.182235334E3,4.076546833E1,1.676269333E1,5.006541404E2,1.226325703E1,1.588300018E2,1.899999976E0,5.300000191E0
1.183235334E3,4.076536500E1,1.676274167E1,5.001545222E2,1.200846958E1,1.591499939E2,2.000000000E0,5.400000095E0
1.184235334E3,4.076527000E1,1.676279167E1,4.995548910E2,1.164456081E1,1.597799988E2,2.000000000E0,5.400000095E0
1.185235334E3,4.076517000E1,1.676283500E1,4.991552495E2,1.150043869E1,1.641000061E2,2.000000000E0,5.500000000E0
1.186235334E3,4.076507167E1,1.676285667E1,4.980555348E2,1.116381073E1,1.698600006E2,2.099999905E0,5.599999905E0
1.187235334E3,4.076497167E1,1.676287167E1,4.965558024E2,1.102843857E1,1.735500031E2,2.099999905E0,5.599999905E0
1.188235334E3,4.076487333E1,1.676288500E1,4.950560609E2,1.093784714E1,1.735700073E2,2.099999905E0,5.699999809E0
1.189235334E3,4.076478000E1,1.676290000E1,4.943563139E2,1.094145012E1,1.706699982E2,2.099999905E0,5.800000191E0
1.190235334E3,4.076468833E1,1.676291833E1,4.939565739E2,1.103255653E1,1.659700012E2,2.099999905E0,5.800000191E0
1.191235334E3,4.076459333E1,1.676294833E1,4.927568786E2,1.136609650E1,1.648800049E2,2.099999905E0,5.800000191E0
1.192235334E3,4.076449667E1,1.676298833E1,4.921572190E2,1.165434074E1,1.620899963E2,2.099999905E0,5.800000191E0
1.193235334E3,4.076439667E1,1.676303000E1,4.912575720E2,1.200229263E1,1.612599945E2,2.099999905E0,5.800000191E0
1.194235334E3,4.076429500E1,1.676308833E1,4.913579822E2,1.223288822E1,1.608800049E2,2.099999905E0,5.800000191E0
1.195235334E3,4.076419167E1,1.676314167E1,4.916583799E2,1.221127033E1,1.598500061E2,2.099999905E0,5.900000095E0
1.196235334E3,4.076408833E1,1.676318833E1,4.920587563E2,1.212428188E1,1.619299927E2,2.099999905E0,6.300000191E0
1.197235334E3,4.076398167E1,1.676324333E1,4.918591668E2,1.209288406E1,1.594299927E2,2.200000048E0,6.400000095E0
1.198235334E3,4.076388000E1,1.676329833E1,4.920595662E2,1.195957088E1,1.616600037E2,2.200000048E0,6.699999809E0
1.199235334E3,4.076377833E1,1.676335333E1,4.921599656E2,1.199302769E1,1.596000061E2,2.099999905E0,6.800000191E0
1.200235334E3,4.076367500E1,1.676340833E1,4.921603687E2,1.185302353E1,1.591000061E2,2.200000048E0,6.900000095E0
1.201235334E3,4.076357333E1,1.676345500E1,4.920607414E2,1.182316971E1,1.603800049E2,2.200000048E0,6.699999809E0
1.202235334E3,4.076347333E1,1.676348667E1,4.912610624E2,1.155191040E1,1.605000000E2,2.099999905E0,6.699999809E0
1.203235334E3,4.076337667E1,1.676353333E1,4.912614241E2,1.138102341E1,1.598699951E2,2.000000000E0,6.699999809E0
1.204235334E3,4.076328833E1,1.676358167E1,4.912617729E2,1.054356956E1,1.594100037E2,2.000000000E0,6.699999809E0
1.205235334E3,4.076320000E1,1.676363167E1,4.910621270E2,9.354046822E0,1.528500061E2,1.899999976E0,6.800000191E0
1.206235334E3,4.076313000E1,1.676368667E1,4.910624569E2,8.459459305E0,1.445700073E2,1.899999976E0,6.000000000E0
1.207235334E3,4.076307500E1,1.676375167E1,4.913627859E2,8.375044823E0,1.354499969E2,1.799999952E0,6.000000000E0
1.208235334E3,4.076302333E1,1.676383000E1,4.913631504E2,8.383795738E0,1.240999985E2,1.899999976E0,5.199999809E0
1.209235334E3,4.076298333E1,1.676392833E1,4.916635533E2,8.588140488E0,1.172600021E2,1.899999976E0,5.199999809E0
1.210235334E3,4.076294333E1,1.676402833E1,4.916639616E2,8.877413750E0,1.218199997E2,1.899999976E0,5.199999809E0
1.211235334E3,4.076289833E1,1.676411333E1,4.916643328E2,9.540890694E0,1.284900055E2,1.899999976E0,5.300000191E0
1.212235334E3,4.076283667E1,1.676420167E1,4.921647512E2,9.715896606E0,1.377500000E2,1.799999952E0,5.199999809E0
1.213235334E3,4.076276500E1,1.676426000E1,4.921650954E2,9.728249550E0,1.451600037E2,1.799999952E0,5.300000191E0
1.214235334E3,4.076268667E1,1.676431833E1,4.921654543E2,9.935683250E0,1.523500061E2,1.899999976E0,5.199999809E0
1.215235334E3,4.076260667E1,1.676436500E1,4.918657794E2,9.821414948E0,1.623000031E2,1.899999976E0,5.300000191E0
1.216235334E3,4.076251667E1,1.676438333E1,4.912660356E2,9.860533714E0,1.741199951E2,1.899999976E0,5.099999905E0
1.217235334E3,4.076242833E1,1.676438833E1,4.904662454E2,1.004377460E1,1.821300049E2,1.899999976E0,5.099999905E0
1.218235334E3,4.076233833E1,1.676437167E1,4.890663895E2,1.049106789E1,1.871499939E2,1.799999952E0,5.000000000E0
1.219235334E3,4.076224333E1,1.676435000E1,4.881665285E2,1.093424416E1,1.889799957E2,1.799999952E0,4.900000095E0
1.220235334E3,4.076214333E1,1.676432667E1,4.872666731E2,1.120189953E1,1.898699951E2,1.799999952E0,4.900000095E0
1.221235334E3,4.076204000E1,1.676430500E1,4.870668304E2,1.150095367E1,1.895599976E2,1.899999976E0,5.000000000E0
1.222235334E3,4.076193667E1,1.676428167E1,4.861669823E2,1.160956001E1,1.874900055E2,1.899999976E0,5.099999905E0
1.223235334E3,4.076183167E1,1.676426833E1,4.853671700E2,1.163478088E1,1.834499969E2,2.000000000E0,5.300000191E0
1.224235334E3,4.076172833E1,1.676426667E1,4.856673914E2,1.145977592E1,1.771900024E2,2.000000000E0,5.300000191E0
1.225235334E3,4.076162333E1,1.676427667E1,4.855676538E2,1.147470284E1,1.704100037E2,1.899999976E0,5.300000191E0
1.226235334E3,4.076152000E1,1.676430667E1,4.854679767E2,1.158691216E1,1.662299957E2,1.899999976E0,5.400000095E0
1.227235334E3,4.076142500E1,1.676435333E1,4.855683346E2,1.127241707E1,1.623399963E2,1.899999976E0,5.300000191E0
1.228235334E3,4.076132667E1,1.676440500E1,4.849687159E2,1.126366615E1,1.570899963E2,1.899999976E0,5.300000191E0
1.229235334E3,4.076123000E1,1.676446667E1,4.839691256E2,1.122918034E1,1.508200073E2,1.899999976E0,5.300000191E0
1.230235334E3,4.076114167E1,1.676453500E1,4.836695384E2,1.107218933E1,1.461300049E2,1.899999976E0,5.300000191E0
1.231235334E3,4.076105833E1,1.676460167E1,4.839699348E2,1.085857964E1,1.451900024E2,2.000000000E0,5.300000191E0
1.232235334E3,4.076097833E1,1.676467000E1,4.835703293E2,1.083644676E1,1.485000000E2,1.899999976E0,5.300000191E0
1.233235334E3,4.076089000E1,1.676474000E1,4.840707473E2,1.085703564E1,1.515599976E2,1.899999976E0,5.300000191E0
1.234235334E3,4.076080167E1,1.676479500E1,4.839711174E2,1.082151985E1,1.543000031E2,2.000000000E0,5.300000191E0
1.235235334E3,4.076071167E1,1.676484500E1,4.830714750E2,1.081328487E1,1.581399994E2,1.899999976E0,5.300000191E0
1.236235334E3,4.076062667E1,1.676489167E1,4.826718110E2,1.090541935E1,1.607799988E2,1.899999976E0,5.500000000E0
1.237235334E3,4.076053500E1,1.676492667E1,4.823721242E2,1.091005230E1,1.619600067E2,1.799999952E0,5.500000000E0
1.238235334E3,4.076044500E1,1.676497167E1,4.812724658E2,1.090902233E1,1.616900024E2,1.799999952E0,5.400000095E0
1.239235334E3,4.076035833E1,1.676502000E1,4.813728108E2,1.087402153E1,1.607799988E2,1.899999976E0,5.500000000E0
1.240235334E3,4.076027167E1,1.676505667E1,4.815731184E2,1.063004303E1,1.605800018E2,2.000000000E0,5.599999905E0
1.241235334E3,4.076018667E1,1.676509500E1,4.812734276E2,9.960390091E0,1.597100067E2,1.899999976E0,5.400000095E0
1.242235334E3,4.076010000E1,1.676512667E1,4.803737192E2,9.162055969E0,1.597100067E2,1.799999952E0,5.400000095E0
1.243235334E3,4.076002667E1,1.676516667E1,4.792740082E2,8.566521645E0,1.605899963E2,1.799999952E0,5.300000191E0
1.244235334E3,4.075995500E1,1.676520000E1,4.787742722E2,7.977679729E0,1.621100006E2,1.899999976E0,5.300000191E0
1.245235334E3,4.075988833E1,1.676523333E1,4.787745252E2,7.987974167E0,1.608899994E2,1.899999976E0,5.400000095E0
1.246235334E3,4.075982167E1,1.676526667E1,4.781747783E2,7.958634853E0,1.609700012E2,1.899999976E0,5.400000095E0
1.247235334E3,4.075975333E1,1.676529667E1,4.782750243E2,8.139817238E0,1.617700043E2,1.899999976E0,5.599999905E0
1.248235334E3,4.075968667E1,1.676533500E1,4.787752933E2,8.165039062E0,1.596300049E2,1.899999976E0,5.599999905E0
1.249235334E3,4.075961333E1,1.676536833E1,4.790755609E2,8.542844772E0,1.580200043E2,2.000000000E0,5.800000191E0
1.250235334E3,4.075954000E1,1.676541667E1,4.784758766E2,8.961828232E0,1.536900024E2,1.899999976E0,5.699999809E0
1.251235334E3,4.075946000E1,1.676546833E1,4.783762176E2,9.197056770E0,1.515399933E2,2.000000000E0,5.900000095E0
1.252235334E3,4.075938000E1,1.676552333E1,4.784765692E2,9.222792625E0,1.482500000E2,2.000000000E0,6.000000000E0
1.253235334E3,4.075931167E1,1.676558667E1,4.780769220E2,9.590819359E0,1.467200012E2,2.000000000E0,5.900000095E0
1.254235334E3,4.075924333E1,1.676564500E1,4.783772587E2,9.605746269E0,1.425299988E2,2.000000000E0,6.000000000E0
1.255235334E3,4.075918000E1,1.676571667E1,4.781776272E2,9.412210464E0,1.402599945E2,1.899999976E0,5.800000191E0
1.256235334E3,4.075912000E1,1.676578667E1,4.779779830E2,9.255735397E0,1.409799957E2,2.000000000E0,5.800000191E0
1.257235334E3,4.075906000E1,1.676585333E1,4.782783281E2,9.241322517E0,1.408200073E2,2.000000000E0,5.900000095E0
1.258235334E3,4.075899833E1,1.676592000E1,4.784786769E2,9.414784431E0,1.403300018E2,2.000000000E0,6.000000000E0
1.259235334E3,4.075892333E1,1.676599500E1,4.784790816E2,9.621188164E0,1.443999939E2,2.000000000E0,5.900000095E0
1.260235334E3,4.075885167E1,1.676606333E1,4.786794577E2,9.487360001E0,1.465399933E2,1.899999976E0,6.099999905E0
1.261235334E3,4.075877000E1,1.676611833E1,4.787798129E2,9.512581825E0,1.520299988E2,1.899999976E0,5.500000000E0
1.262235334E3,4.075869000E1,1.676616500E1,4.785801378E2,9.418902397E0,1.541000061E2,2.000000000E0,5.599999905E0
1.263235334E3,4.075861167E1,1.676621500E1,4.786804698E2,9.386474609E0,1.535500031E2,2.000000000E0,5.599999905E0
1.264235334E3,4.075853167E1,1.676626333E1,4.786808000E2,9.392136574E0,1.535899963E2,1.899999976E0,5.699999809E0
1.265235334E3,4.075845667E1,1.676630833E1,4.786811086E2,9.409122467E0,1.542299957E2,2.000000000E0,5.599999905E0
1.266235334E3,4.075838167E1,1.676636333E1,4.781814492E2,9.496109962E0,1.529400024E2,1.899999976E0,5.500000000E0
1.267235334E3,4.075830667E1,1.676642000E1,4.779817952E2,9.618099213E0,1.499199982E2,1.899999976E0,5.599999905E0
1.268235334E3,4.075823333E1,1.676647333E1,4.771821268E2,9.729279518E0,1.461600037E2,1.899999976E0,5.599999905E0
1.269235334E3,4.075816500E1,1.676653833E1,4.769824848E2,9.869283676E0,1.426799927E2,1.899999976E0,5.500000000E0
1.270235334E3,4.075810000E1,1.676661167E1,4.770828622E2,9.990243912E0,1.421399994E2,1.899999976E0,5.500000000E0
1.271235334E3,4.075802500E1,1.676668667E1,4.769832668E2,1.027385521E1,1.412799988E2,1.899999976E0,5.500000000E0
1.272235334E3,4.075795333E1,1.676676000E1,4.767836588E2,1.015032196E1,1.405899963E2,1.899999976E0,5.099999905E0
1.273235334E3,4.075788000E1,1.676684000E1,4.765840758E2,1.005818653E1,1.420200043E2,1.799999952E0,5.000000000E0
1.274235334E3,4.075780000E1,1.676690833E1,4.763844701E2,9.746265411E0,1.480500031E2,1.899999976E0,5.199999809E0
1.275235334E3,4.075772167E1,1.676696333E1,4.764848179E2,9.508463860E0,1.551699982E2,1.899999976E0,5.199999809E0
1.276235334E3,4.075764500E1,1.676700333E1,4.761851141E2,9.193968773E0,1.638600006E2,1.899999976E0,5.199999809E0
1.277235334E3,4.075756667E1,1.676702833E1,4.753853659E2,9.172349930E0,1.714700012E2,1.899999976E0,5.199999809E0
1.278235334E3,4.075747833E1,1.676705000E1,4.744856290E2,9.189850807E0,1.768200073E2,1.899999976E0,5.199999809E0
1.279235334E3,4.075739167E1,1.676705500E1,4.743858350E2,9.432799339E0,1.779700012E2,1.700000048E0,4.800000191E0
1.280235334E3,4.075731000E1,1.676705667E1,4.743860194E2,9.534714699E0,1.784400024E2,1.899999976E0,5.000000000E0
1.281235334E3,4.075722500E1,1.676705333E1,4.744861951E2,9.846121788E0,1.786100006E2,1.899999976E0,5.099999905E0
1.282235334E3,4.075713500E1,1.676706167E1,4.736864191E2,1.008289337E1,1.778699951E2,2.000000000E0,5.300000191E0
1.283235334E3,4.075704667E1,1.676706000E1,4.740866075E2,1.023731041E1,1.756300049E2,2.000000000E0,5.400000095E0
1.284235334E3,4.075695833E1,1.676707000E1,4.734868332E2,1.050856876E1,1.730899963E2,1.899999976E0,5.400000095E0
1.285235334E3,4.075686500E1,1.676708333E1,4.730870805E2,1.072372246E1,1.725899963E2,1.899999976E0,5.099999905E0
1.286235334E3,4.075677000E1,1.676709667E1,4.725873315E2,1.073967934E1,1.773999939E2,1.899999976E0,5.199999809E0
1.287235334E3,4.075667500E1,1.676709833E1,4.723875451E2,1.065577984E1,1.813699951E2,1.899999976E0,5.099999905E0
1.288235334E3,4.075658333E1,1.676709667E1,4.717877408E2,9.591848373E0,1.838699951E2,1.799999952E0,5.199999809E0
1.289235334E3,4.075650667E1,1.676708833E1,4.714878822E2,7.286407948E0,1.855500031E2,1.799999952E0,5.000000000E0
1.290235334E3,4.075645333E1,1.676708167E1,4.713879778E2,4.386462688E0,1.849900055E2,1.799999952E0,5.000000000E0
1.291235334E3,4.075643167E1,1.676708000E1,4.713880199E2,1.330042243E0,1.849900055E2,1.799999952E0,5.000000000E0
1.292235334E3,4.075642833E1,1.676708167E1,4.714880326E2,0.000000000E0,1.849900055E2,1.700000048E0,4.800000191E0
1.293235334E3,4.075642667E1,1.676708000E1,4.715880309E2,0.000000000E0,1.849900055E2,1.700000048E0,4.900000095E0
1.294235334E3,4.075642000E1,1.676708167E1,4.717880509E2,0.000000000E0,1.849900055E2,1.700000048E0,5.000000000E0
1.295235334E3,4.075642000E1,1.676708167E1,4.717880509E2,0.000000000E0,1.849900055E2,1.799999952E0,5.300000191E0
1.296235334E3,4.075638333E1,1.676708333E1,4.722881366E2,3.192821980E0,1.800700073E2,1.700000048E0,4.900000095E0
1.297235334E3,4.075635333E1,1.676708167E1,4.722881970E2,3.366798162E0,1.845500031E2,1.799999952E0,4.800000191E0
1.298235334E3,4.075631500E1,1.676707333E1,4.719882544E2,3.990126610E0,1.872299957E2,1.799999952E0,4.800000191E0
