"Time (s)","Latitude (°)","Longitude (°)","Height (m)","Velocity (m/s)","Direction (°)","Horizontal Accuracy (m)","Vertical Accuracy (m)"
1.071111219E3,4.079201333E1,1.677114333E1,4.581230934E2,7.150521278E0,2.770000000E2,1.899999976E0,7.599999905E0
1.072111219E3,4.079202333E1,1.677106500E1,4.584228191E2,7.157727242E0,2.781600037E2,1.899999976E0,7.500000000E0
1.073111219E3,4.079203333E1,1.677098167E1,4.578225288E2,7.123755455E0,2.782300110E2,1.899999976E0,7.500000000E0
1.074111219E3,4.079203667E1,1.677089500E1,4.575222423E2,7.257068634E0,2.767600098E2,1.799999952E0,7.400000095E0
1.075111219E3,4.079204167E1,1.677081000E1,4.575219576E2,7.250892162E0,2.767500000E2,1.799999952E0,7.500000000E0
1.076111219E3,4.079204500E1,1.677071833E1,4.576216550E2,7.478399277E0,2.766799927E2,1.799999952E0,7.500000000E0
1.077111219E3,4.079205000E1,1.677062833E1,4.574213541E2,7.517003536E0,2.763599854E2,1.799999952E0,7.500000000E0
1.078111219E3,4.079205667E1,1.677053667E1,4.572210442E2,7.540165901E0,2.775499878E2,1.799999952E0,7.500000000E0
1.079111219E3,4.079206500E1,1.677044667E1,4.570207361E2,7.527297974E0,2.763999939E2,1.899999976E0,7.599999905E0
1.080111219E3,4.079207167E1,1.677035667E1,4.572204316E2,7.514429569E0,2.756099854E2,1.799999952E0,7.400000095E0
1.081111219E3,4.079208167E1,1.677026500E1,4.573201144E2,7.515459061E0,2.765700073E2,1.799999952E0,7.599999905E0
1.082111219E3,4.079209000E1,1.677017333E1,4.571198008E2,7.505164623E0,2.770700073E2,1.899999976E0,7.400000095E0
1.083111219E3,4.079210000E1,1.677008333E1,4.569194890E2,7.491781712E0,2.778800049E2,1.899999976E0,7.400000095E0
1.084111219E3,4.079211167E1,1.676999667E1,4.566191843E2,7.619432926E0,2.771700134E2,1.899999976E0,7.300000191E0
1.085111219E3,4.079212167E1,1.676991000E1,4.567188832E2,7.617373943E0,2.783099976E2,1.899999976E0,7.300000191E0
1.086111219E3,4.079213167E1,1.676981000E1,4.571185392E2,7.805247784E0,2.775100098E2,1.799999952E0,7.400000095E0
1.087111219E3,4.079214167E1,1.676972167E1,4.574182327E2,7.768188000E0,2.773900146E2,1.799999952E0,7.199999809E0
1.088111219E3,4.079214833E1,1.676962833E1,4.574179175E2,7.860837936E0,2.770700073E2,1.799999952E0,7.099999905E0
1.089111219E3,4.079215833E1,1.676953667E1,4.574176003E2,8.008048058E0,2.779100037E2,1.799999952E0,7.099999905E0
1.090111219E3,4.079216667E1,1.676944167E1,4.576172760E2,8.089374542E0,2.780400085E2,1.799999952E0,7.300000191E0
1.091111219E3,4.079218000E1,1.676934833E1,4.575169461E2,7.993636131E0,2.793299866E2,1.899999976E0,7.300000191E0
1.092111219E3,4.079219833E1,1.676926000E1,4.579166214E2,8.015769005E0,2.788099976E2,1.899999976E0,5.699999809E0
1.093111219E3,4.079221333E1,1.676917333E1,4.583163093E2,7.786717892E0,2.788699951E2,1.899999976E0,5.800000191E0
1.094111219E3,4.079222500E1,1.676909000E1,4.586160153E2,7.480972767E0,2.798599854E2,1.899999976E0,5.599999905E0
1.095111219E3,4.079223500E1,1.676900833E1,4.586157303E2,7.196846008E0,2.780499878E2,1.899999976E0,5.599999905E0
1.096111219E3,4.079224333E1,1.676892500E1,4.592154436E2,6.727934361E0,2.779400024E2,1.899999976E0,5.599999905E0
1.097111219E3,4.079225167E1,1.676884500E1,4.592151677E2,6.743890762E0,2.803800049E2,1.899999976E0,5.599999905E0
1.098111219E3,4.079226833E1,1.676876500E1,4.601148734E2,6.940514565E0,2.822900085E2,1.899999976E0,5.599999905E0
1.099111219E3,4.079228500E1,1.676868500E1,4.605145792E2,6.830878735E0,2.823800049E2,1.799999952E0,5.599999905E0
1.100111219E3,4.079229333E1,1.676861333E1,4.605143301E2,6.577120781E0,2.781000061E2,1.899999976E0,5.300000191E0
1.101111219E3,4.079229833E1,1.676853667E1,4.609140721E2,6.697565556E0,2.765700073E2,1.799999952E0,5.400000095E0
1.102111219E3,4.079230667E1,1.676846167E1,4.611138123E2,6.687785625E0,2.769400024E2,1.799999952E0,5.300000191E0
1.103111219E3,4.079231333E1,1.676838333E1,4.617135453E2,6.848894119E0,2.772500000E2,1.799999952E0,5.300000191E0
1.104111219E3,4.079232000E1,1.676830500E1,4.622132784E2,6.991986752E0,2.772600098E2,1.899999976E0,5.300000191E0
1.105111219E3,4.079232333E1,1.676821500E1,4.627129811E2,7.264789581E0,2.783299866E2,1.899999976E0,5.300000191E0
1.106111219E3,4.079233333E1,1.676812833E1,4.630126800E2,7.524209499E0,2.778800049E2,1.899999976E0,5.400000095E0
1.107111219E3,4.079234333E1,1.676803833E1,4.638123682E2,7.541195393E0,2.772799988E2,1.899999976E0,5.400000095E0
1.108111219E3,4.079235167E1,1.676794500E1,4.641120493E2,7.239053249E0,2.768800049E2,1.899999976E0,5.400000095E0
1.109111219E3,4.079235833E1,1.676786333E1,4.639117716E2,6.686756611E0,2.773800049E2,1.899999976E0,5.199999809E0
1.110111219E3,4.079236333E1,1.676778500E1,4.641115083E2,6.444837093E0,2.766900024E2,1.899999976E0,5.099999905E0
1.111111219E3,4.079237000E1,1.676771500E1,4.638112682E2,6.255933762E0,2.768099976E2,1.899999976E0,5.099999905E0
1.112111219E3,4.079237833E1,1.676764333E1,4.639110190E2,6.292994022E0,2.774100037E2,1.899999976E0,5.099999905E0
1.113111219E3,4.079238667E1,1.676757000E1,4.641107645E2,6.380496502E0,2.773900146E2,1.899999976E0,5.199999809E0
1.114111219E3,4.079239167E1,1.676749333E1,4.644105066E2,6.512265682E0,2.764500122E2,1.799999952E0,5.199999809E0
1.115111219E3,4.079239833E1,1.676741333E1,4.646102342E2,6.274978638E0,2.765799866E2,1.799999952E0,5.199999809E0
1.116111219E3,4.079240667E1,1.676734333E1,4.649099905E2,6.137547970E0,2.779599915E2,1.799999952E0,5.099999905E0
1.117111219E3,4.079242333E1,1.676727500E1,4.645097338E2,5.924452782E0,2.855000000E2,1.799999952E0,5.000000000E0
1.118111219E3,4.079245000E1,1.676722000E1,4.643094982E2,5.769521236E0,3.030400085E2,1.799999952E0,5.000000000E0
1.119111219E3,4.079248833E1,1.676717167E1,4.647092584E2,5.876583576E0,3.187300110E2,1.799999952E0,5.099999905E0
1.120111219E3,4.079253667E1,1.676714000E1,4.650090504E2,5.580103397E0,3.354500122E2,1.799999952E0,5.099999905E0
1.121111219E3,4.079258333E1,1.676712333E1,4.649088944E2,5.686651230E0,3.525799866E2,1.899999976E0,5.099999905E0
1.122111219E3,4.079263667E1,1.676712333E1,4.646087775E2,6.148356915E0,5.170000076E0,1.899999976E0,4.900000095E0
1.123111219E3,4.079269500E1,1.676713500E1,4.644086872E2,6.651755333E0,6.130000114E0,1.799999952E0,4.900000095E0
1.124111219E3,4.079275667E1,1.676714833E1,4.641085949E2,7.137138367E0,6.929999828E0,1.899999976E0,5.000000000E0
1.125111219E3,4.079282500E1,1.676716500E1,4.631084988E2,7.529871464E0,7.210000038E0,1.899999976E0,5.000000000E0
1.126111219E3,4.079289333E1,1.676717333E1,4.623083758E2,7.843852043E0,6.389999866E0,1.899999976E0,5.099999905E0
1.127111219E3,4.079296667E1,1.676718333E1,4.619082472E2,8.016798973E0,6.920000076E0,1.899999976E0,5.099999905E0
1.128111219E3,4.079303333E1,1.676719333E1,4.609081333E2,8.108419418E0,6.679999828E0,1.899999976E0,5.199999809E0
1.129111219E3,4.079310500E1,1.676720333E1,4.601080084E2,7.916427612E0,7.690000057E0,1.700000048E0,5.000000000E0
1.130111219E3,4.079317000E1,1.676721333E1,4.594078981E2,7.707965374E0,5.659999847E0,1.899999976E0,5.199999809E0
1.131111219E3,4.079323667E1,1.676722500E1,4.591077895E2,7.480972767E0,6.579999924E0,1.700000048E0,5.099999905E0
1.132111219E3,4.079330500E1,1.676723000E1,4.585076558E2,6.867424011E0,5.989999771E0,1.799999952E0,5.300000191E0
1.133111219E3,4.079337167E1,1.676723833E1,4.585075365E2,6.992501259E0,6.699999809E0,1.799999952E0,5.500000000E0
1.134111219E3,4.079344000E1,1.676724833E1,4.589074189E2,6.842202663E0,7.030000210E0,1.799999952E0,5.599999905E0
1.135111219E3,4.079350833E1,1.676725833E1,4.594073013E2,6.645578384E0,6.000000000E0,1.899999976E0,5.699999809E0
1.136111219E3,4.079357000E1,1.676727000E1,4.591072037E2,6.613151073E0,5.800000191E0,1.899999976E0,6.000000000E0
1.137111219E3,4.079363000E1,1.676728167E1,4.594071097E2,6.446895599E0,1.103999996E1,1.899999976E0,6.000000000E0
1.138111219E3,4.079368000E1,1.676730333E1,4.592070699E2,6.184387684E0,1.918000031E1,1.899999976E0,5.599999905E0
1.139111219E3,4.079373500E1,1.676732667E1,4.593070245E2,6.153504372E0,2.459000015E1,1.899999976E0,5.599999905E0
1.140111219E3,4.079379000E1,1.676735667E1,4.594070006E2,6.125709057E0,2.596999931E1,1.799999952E0,5.599999905E0
1.141111219E3,4.079383500E1,1.676738500E1,4.598069932E2,5.115309238E0,2.826000023E1,1.799999952E0,5.300000191E0
1.142111219E3,4.079387667E1,1.676741333E1,4.607069932E2,5.137442589E0,2.747999954E1,1.700000048E0,5.199999809E0
1.143111219E3,4.079392167E1,1.676744000E1,4.601069804E2,5.354655266E0,2.600000000E1,1.799999952E0,5.400000095E0
1.144111219E3,4.079396667E1,1.676747167E1,4.599069838E2,5.884819031E0,2.165999985E1,1.799999952E0,5.199999809E0
1.145111219E3,4.079401167E1,1.676750167E1,4.599069818E2,5.511645317E0,1.937000084E1,1.899999976E0,5.199999809E0
1.146111219E3,4.079405833E1,1.676752500E1,4.591069547E2,5.384509087E0,8.319999695E0,1.799999952E0,5.199999809E0
1.147111219E3,4.079410333E1,1.676752500E1,4.583068561E2,5.253254890E0,3.540700073E2,1.799999952E0,5.199999809E0
1.148111219E3,4.079414833E1,1.676751167E1,4.578067144E2,5.006188393E0,3.503999939E2,1.799999952E0,5.099999905E0
1.149111219E3,4.079418500E1,1.676747500E1,4.572065159E2,4.250576019E0,3.426199951E2,1.799999952E0,5.199999809E0
1.150111219E3,4.079421500E1,1.676744167E1,4.566063427E2,4.040054798E0,3.396000061E2,1.799999952E0,5.400000095E0
1.151111219E3,4.079424167E1,1.676739500E1,4.563061339E2,4.138881207E0,3.332600098E2,1.799999952E0,5.500000000E0
1.152111219E3,4.079427000E1,1.676735333E1,4.561059375E2,4.236678600E0,3.300100098E2,1.799999952E0,4.699999809E0
1.153111219E3,4.079430833E1,1.676731333E1,4.562057245E2,4.561468124E0,3.292600098E2,1.799999952E0,4.699999809E0
1.154111219E3,4.079435833E1,1.676728333E1,4.565055182E2,5.284138203E0,3.405100098E2,1.700000048E0,4.300000191E0
1.155111219E3,4.079441000E1,1.676726500E1,4.568053459E2,5.294432640E0,3.455299988E2,1.799999952E0,4.300000191E0
1.156111219E3,4.079446333E1,1.676724500E1,4.573051645E2,5.085970402E0,3.503099976E2,1.799999952E0,4.400000095E0
1.157111219E3,4.079451333E1,1.676724333E1,4.575050495E2,5.205385685E0,2.369999886E0,1.899999976E0,4.500000000E0
1.158111219E3,4.079456500E1,1.676725167E1,4.578049631E2,5.869892120E0,1.060999966E1,1.899999976E0,4.500000000E0
1.159111219E3,4.079461667E1,1.676727500E1,4.583049250E2,6.164313316E0,1.503999996E1,1.899999976E0,4.599999905E0
1.160111219E3,4.079467333E1,1.676729833E1,4.580048760E2,6.898821831E0,2.176000023E1,1.899999976E0,4.599999905E0
1.161111219E3,4.079473000E1,1.676732833E1,4.581048484E2,7.191699028E0,2.565999985E1,1.899999976E0,4.500000000E0
1.162111219E3,4.079478833E1,1.676736667E1,4.585048440E2,7.473766804E0,2.871999931E1,1.899999976E0,4.500000000E0
1.163111219E3,4.079484500E1,1.676741500E1,4.591048756E2,7.685832024E0,2.963999939E1,1.899999976E0,4.500000000E0
1.164111219E3,4.079490500E1,1.676746500E1,4.598049052E2,8.087315559E0,2.945000076E1,1.899999976E0,4.500000000E0
1.165111219E3,4.079496333E1,1.676752333E1,4.604049653E2,7.996209621E0,3.361999893E1,1.899999976E0,4.500000000E0
1.166111219E3,4.079501500E1,1.676758167E1,4.604050400E2,7.249347687E0,4.311999893E1,1.899999976E0,4.400000095E0
1.167111219E3,4.079506000E1,1.676764167E1,4.599051347E2,7.157212734E0,5.284000015E1,1.899999976E0,4.500000000E0
1.168111219E3,4.079509500E1,1.676771500E1,4.598052943E2,7.474796295E0,5.786999893E1,1.799999952E0,4.400000095E0
1.169111219E3,4.079513167E1,1.676778833E1,4.600054503E2,7.758408070E0,5.847999954E1,1.799999952E0,4.400000095E0
1.170111219E3,4.079516833E1,1.676786667E1,4.601056224E2,7.981282711E0,5.693000031E1,1.799999952E0,4.400000095E0
1.171111219E3,4.079521333E1,1.676795167E1,4.600057977E2,8.328720093E0,5.700000000E1,1.799999952E0,4.400000095E0
1.172111219E3,4.079526000E1,1.676804167E1,4.605059855E2,8.500123024E0,5.579999924E1,1.799999952E0,4.400000095E0
1.173111219E3,4.079530667E1,1.676812500E1,4.604061518E2,8.366294861E0,5.354999924E1,1.799999952E0,4.400000095E0
1.174111219E3,4.079535000E1,1.676819500E1,4.605062824E2,8.175848007E0,4.713000107E1,1.799999952E0,4.300000191E0
1.175111219E3,4.079539667E1,1.676825500E1,4.605063735E2,8.077020645E0,3.552000046E1,1.799999952E0,4.400000095E0
1.176111219E3,4.079546500E1,1.676829500E1,4.603063526E2,7.964296818E0,2.209000015E1,1.799999952E0,4.400000095E0
1.177111219E3,4.079553667E1,1.676831667E1,4.605062654E2,7.981282711E0,8.210000038E0,1.799999952E0,4.400000095E0
1.178111219E3,4.079561500E1,1.676831167E1,4.603060776E2,8.305043221E0,3.560499878E2,1.799999952E0,4.599999905E0
1.179111219E3,4.079569333E1,1.676829333E1,4.603058468E2,8.742556572E0,3.482399902E2,1.899999976E0,4.699999809E0
1.180111219E3,4.079577000E1,1.676826667E1,4.606055928E2,8.859398842E0,3.462900085E2,1.899999976E0,4.800000191E0
1.181111219E3,4.079584833E1,1.676823667E1,4.605053244E2,8.882046700E0,3.446400146E2,1.899999976E0,4.900000095E0
1.182111219E3,4.079592667E1,1.676820833E1,4.605050613E2,9.182644844E0,3.456000061E2,1.899999976E0,4.900000095E0
1.183111219E3,4.079600500E1,1.676818167E1,4.606048037E2,9.269117355E0,3.467300110E2,1.899999976E0,5.000000000E0
1.184111219E3,4.079608333E1,1.676815000E1,4.601045299E2,8.907782555E0,3.417000122E2,2.000000000E0,5.000000000E0
1.185111219E3,4.079615333E1,1.676811000E1,4.597042475E2,9.010212898E0,3.379299927E2,1.899999976E0,4.900000095E0
1.186111219E3,4.079622500E1,1.676806833E1,4.594039561E2,8.387398720E0,3.378699951E2,1.899999976E0,4.900000095E0
1.187111219E3,4.079629667E1,1.676802667E1,4.591036647E2,8.352911949E0,3.383900146E2,1.899999976E0,4.699999809E0
1.188111219E3,4.079636167E1,1.676799167E1,4.588034094E2,8.066726685E0,3.357000122E2,1.899999976E0,4.800000191E0
1.189111219E3,4.079642500E1,1.676795167E1,4.587031416E2,8.186141968E0,3.316900024E2,1.899999976E0,4.900000095E0
1.190111219E3,4.079649167E1,1.676789667E1,4.589028182E2,8.153715134E0,3.226700134E2,1.899999976E0,4.900000095E0
1.191111219E3,4.079653667E1,1.676782333E1,4.586024831E2,7.687891006E0,3.106499939E2,1.899999976E0,4.800000191E0
1.192111219E3,4.079656667E1,1.676773833E1,4.584021434E2,7.659581184E0,2.973200073E2,1.899999976E0,4.800000191E0
1.193111219E3,4.079658167E1,1.676765500E1,4.581018418E2,7.802674294E0,2.865799866E2,1.899999976E0,4.900000095E0
1.194111219E3,4.079659000E1,1.676756500E1,4.580015334E2,7.884000301E0,2.801700134E2,1.899999976E0,4.800000191E0
1.195111219E3,4.079659500E1,1.676747667E1,4.588012377E2,7.874220371E0,2.743200073E2,1.899999976E0,4.800000191E0
1.196111219E3,4.079659333E1,1.676738333E1,4.595009405E2,7.686347008E0,2.680499878E2,1.799999952E0,4.699999809E0
1.197111219E3,4.079658167E1,1.676729000E1,4.599006652E2,7.885544300E0,2.603599854E2,1.799999952E0,4.599999905E0
1.198111219E3,4.079657167E1,1.676719667E1,4.604003862E2,7.899956703E0,2.541799927E2,1.899999976E0,4.699999809E0
1.199111219E3,4.079655167E1,1.676711167E1,4.610001561E2,7.272510052E0,2.510899963E2,1.899999976E0,4.800000191E0
1.200111219E3,4.079653167E1,1.676704000E1,4.611999689E2,6.806686878E0,2.504499969E2,1.899999976E0,4.800000191E0
1.201111219E3,4.079651000E1,1.676696667E1,4.615997800E2,6.817495823E0,2.498800049E2,1.899999976E0,4.699999809E0
1.202111219E3,4.079648833E1,1.676689333E1,4.622995911E2,6.968309402E0,2.523399963E2,1.899999976E0,4.800000191E0
1.203111219E3,4.079647167E1,1.676681667E1,4.629993805E2,6.941029072E0,2.581900024E2,1.799999952E0,4.800000191E0
1.204111219E3,4.079645833E1,1.676673000E1,4.627991303E2,7.026473045E0,2.639599915E2,1.899999976E0,4.900000095E0
1.205111219E3,4.079645333E1,1.676664167E1,4.626988565E2,7.345086098E0,2.673800049E2,1.799999952E0,5.000000000E0
1.206111219E3,4.079644667E1,1.676655333E1,4.622985864E2,7.531415462E0,2.697200012E2,1.799999952E0,5.000000000E0
1.207111219E3,4.079644833E1,1.676646500E1,4.622982980E2,7.568990231E0,2.721600037E2,1.899999976E0,5.099999905E0
1.208111219E3,4.079645167E1,1.676636667E1,4.615979737E2,7.775393963E0,2.744700012E2,1.899999976E0,5.400000095E0
1.209111219E3,4.079645667E1,1.676626833E1,4.620976457E2,7.932898998E0,2.772300110E2,1.899999976E0,5.500000000E0
1.210111219E3,4.079646667E1,1.676617167E1,4.619973122E2,8.020401955E0,2.796199951E2,1.899999976E0,5.500000000E0
1.211111219E3,4.079648000E1,1.676607333E1,4.617969660E2,8.108419418E0,2.822900085E2,1.899999976E0,5.599999905E0
1.212111219E3,4.079650000E1,1.676597667E1,4.622966105E2,8.239673615E0,2.867500000E2,1.899999976E0,5.699999809E0
1.213111219E3,4.079652333E1,1.676588500E1,4.622962638E2,8.206730843E0,2.877500000E2,1.899999976E0,5.599999905E0
1.214111219E3,4.079654667E1,1.676579500E1,4.620959225E2,8.062093735E0,2.878699951E2,1.899999976E0,5.699999809E0
1.215111219E3,4.079656833E1,1.676570333E1,4.619955795E2,7.749143124E0,2.849700012E2,1.899999976E0,5.599999905E0
1.216111219E3,4.079658500E1,1.676561500E1,4.618952581E2,7.148976803E0,2.846700134E2,1.799999952E0,5.699999809E0
1.217111219E3,4.079660333E1,1.676553500E1,4.617949600E2,6.886468410E0,2.837000122E2,1.799999952E0,5.599999905E0
1.218111219E3,4.079661833E1,1.676545833E1,4.616946800E2,6.563737869E0,2.833900146E2,1.899999976E0,5.699999809E0
1.219111219E3,4.079663333E1,1.676538333E1,4.615944053E2,6.774259090E0,2.834899902E2,1.899999976E0,5.800000191E0
1.220111219E3,4.079664833E1,1.676530667E1,4.614941252E2,6.943088055E0,2.806400146E2,1.899999976E0,5.800000191E0
1.221111219E3,4.079666000E1,1.676522500E1,4.613938364E2,7.150521278E0,2.813200073E2,1.899999976E0,5.800000191E0
1.222111219E3,4.079667500E1,1.676514167E1,4.616935348E2,7.379057884E0,2.817000122E2,1.799999952E0,5.800000191E0
1.223111219E3,4.079668833E1,1.676505333E1,4.617932208E2,7.469134331E0,2.815299988E2,1.899999976E0,5.099999905E0
1.224111219E3,4.079670167E1,1.676496667E1,4.619929122E2,7.792894363E0,2.816799927E2,1.799999952E0,5.000000000E0
1.225111219E3,4.079671167E1,1.676487333E1,4.620925893E2,7.944737434E0,2.808699951E2,1.899999976E0,5.000000000E0
1.226111219E3,4.079672500E1,1.676477833E1,4.625922538E2,8.131581306E0,2.793699951E2,1.899999976E0,5.000000000E0
1.227111219E3,4.079673500E1,1.676468000E1,4.630919149E2,8.140332222E0,2.772000122E2,1.799999952E0,4.900000095E0
1.228111219E3,4.079674333E1,1.676458333E1,4.638915850E2,8.225260735E0,2.758900146E2,1.899999976E0,5.000000000E0
1.229111219E3,4.079675167E1,1.676448667E1,4.647912550E2,8.448135376E0,2.750499878E2,1.899999976E0,5.099999905E0
1.230111219E3,4.079675667E1,1.676438833E1,4.653909271E2,8.623141289E0,2.729500122E2,1.899999976E0,5.099999905E0
1.231111219E3,4.079675000E1,1.676428333E1,4.658906032E2,8.656084061E0,2.697799988E2,1.899999976E0,5.000000000E0
1.232111219E3,4.079674833E1,1.676418833E1,4.658903006E2,8.547476768E0,2.693099976E2,1.899999976E0,5.000000000E0
1.233111219E3,4.079674667E1,1.676408833E1,4.658899819E2,8.433723450E0,2.702699890E2,1.899999976E0,5.000000000E0
1.234111219E3,4.079674500E1,1.676399333E1,4.659896793E2,8.344161987E0,2.685299988E2,1.899999976E0,5.099999905E0
1.235111219E3,4.079673667E1,1.676389167E1,4.659893698E2,8.353426933E0,2.666799927E2,2.000000000E0,5.199999809E0
1.236111219E3,4.079673000E1,1.676379333E1,4.666890674E2,8.065182686E0,2.668299866E2,2.000000000E0,5.300000191E0
1.237111219E3,4.079672833E1,1.676369833E1,4.669887648E2,7.928266525E0,2.673299866E2,2.000000000E0,5.300000191E0
1.238111219E3,4.079673000E1,1.676360000E1,4.675884442E2,7.936501980E0,2.623099976E2,1.899999976E0,5.199999809E0
1.239111219E3,4.079672333E1,1.676351000E1,4.683881686E2,7.458839893E0,2.628099976E2,1.799999952E0,5.000000000E0
1.240111219E3,4.079671333E1,1.676342333E1,4.691879112E2,7.148462296E0,2.644800110E2,1.799999952E0,5.000000000E0
1.241111219E3,4.079671333E1,1.676334167E1,4.699876479E2,6.772200108E0,2.671199951E2,1.799999952E0,5.099999905E0
1.242111219E3,4.079670833E1,1.676327167E1,4.699874332E2,5.769006729E0,2.699299927E2,1.799999952E0,5.099999905E0
1.243111219E3,4.079671167E1,1.676321167E1,4.699872325E2,4.548600197E0,2.756400146E2,1.799999952E0,5.000000000E0
1.244111219E3,4.079672000E1,1.676316500E1,4.704870637E2,3.298854828E0,2.779400024E2,1.799999952E0,5.000000000E0
1.245111219E3,4.079672500E1,1.676313167E1,4.705869453E2,1.792262793E0,2.735400085E2,1.700000048E0,4.900000095E0
1.246111219E3,4.079672833E1,1.676311333E1,4.704868789E2,0.000000000E0,2.735400085E2,1.600000024E0,4.800000191E0
1.247111219E3,4.079672833E1,1.676311000E1,4.704868681E2,0.000000000E0,2.735400085E2,1.700000048E0,4.800000191E0
1.248111219E3,4.079672833E1,1.676310833E1,4.704868628E2,0.000000000E0,2.735400085E2,1.700000048E0,4.900000095E0
1.249111219E3,4.079672833E1,1.676310833E1,4.704868628E2,0.000000000E0,2.735400085E2,1.600000024E0,4.699999809E0
1.250111219E3,4.079672833E1,1.676310833E1,4.704868628E2,0.000000000E0,2.735400085E2,1.600000024E0,4.800000191E0
1.251111219E3,4.079672833E1,1.676310833E1,4.704868628E2,0.000000000E0,2.735400085E2,1.500000000E0,4.500000000E0
1.252111219E3,4.079672833E1,1.676310833E1,4.704868628E2,0.000000000E0,2.735400085E2,1.500000000E0,4.400000095E0
1.253111219E3,4.079672667E1,1.676303833E1,4.700866408E2,1.945135236E0,2.444199982E2,1.600000024E0,4.400000095E0
1.254111219E3,4.079670833E1,1.676300500E1,4.692865735E2,2.462431192E0,2.268600006E2,1.600000024E0,4.500000000E0
1.255111219E3,4.079668167E1,1.676298167E1,4.693865569E2,3.361650944E0,2.160299988E2,1.700000048E0,4.599999905E0
1.256111219E3,4.079664000E1,1.676295833E1,4.692865731E2,4.504333973E0,2.028200073E2,1.799999952E0,4.699999809E0
1.257111219E3,4.079659667E1,1.676294500E1,4.689866252E2,4.870816231E0,1.931199951E2,1.799999952E0,4.800000191E0
1.258111219E3,4.079655000E1,1.676294333E1,4.687867223E2,5.117368221E0,1.911499939E2,1.799999952E0,4.800000191E0
1.259111219E3,4.079650500E1,1.676293167E1,4.682867834E2,5.272814274E0,1.923300018E2,1.700000048E0,4.699999809E0
1.260111219E3,4.079645667E1,1.676292167E1,4.682868573E2,5.440613747E0,1.878800049E2,1.799999952E0,4.699999809E0
1.261111219E3,4.079640667E1,1.676290833E1,4.682869240E2,5.230607033E0,1.898200073E2,1.899999976E0,4.699999809E0
1.262111219E3,4.079636000E1,1.676289333E1,4.688869781E2,4.903758526E0,1.852599945E2,1.899999976E0,4.900000095E0
1.263111219E3,4.079631667E1,1.676288667E1,4.691870517E2,4.573821545E0,1.873899994E2,1.799999952E0,4.800000191E0
1.264111219E3,4.079628000E1,1.676287833E1,4.691871053E2,4.449258804E0,1.890399933E2,1.899999976E0,4.900000095E0
1.265111219E3,4.079624333E1,1.676286667E1,4.689871482E2,4.257267475E0,1.886600037E2,1.899999976E0,4.900000095E0
1.266111219E3,4.079621000E1,1.676286167E1,4.682872053E2,4.085350513E0,1.866300049E2,1.899999976E0,4.900000095E0
1.267111219E3,4.079617333E1,1.676285667E1,4.678872696E2,4.206824780E0,1.883399963E2,1.899999976E0,5.000000000E0
1.268111219E3,4.079613833E1,1.676285167E1,4.672873303E2,4.372050762E0,1.847500000E2,1.899999976E0,5.000000000E0
1.269111219E3,4.079609833E1,1.676285000E1,4.673874128E2,4.874419212E0,1.841100006E2,1.899999976E0,5.099999905E0
1.270111219E3,4.079605500E1,1.676284667E1,4.681874971E2,5.183767319E0,1.849799957E2,2.000000000E0,5.300000191E0
1.271111219E3,4.079600333E1,1.676283667E1,4.684875783E2,5.724225998E0,1.850099945E2,2.099999905E0,5.400000095E0
1.272111219E3,4.079595333E1,1.676282833E1,4.679876612E2,6.219903469E0,1.865200043E2,1.899999976E0,5.199999809E0
1.273111219E3,4.079589167E1,1.676281500E1,4.681877536E2,6.710433483E0,1.870099945E2,1.799999952E0,5.000000000E0
1.274111219E3,4.079582667E1,1.676280167E1,4.680878532E2,7.054267883E0,1.861799927E2,1.799999952E0,5.000000000E0
1.275111219E3,4.079576167E1,1.676278667E1,4.682879476E2,7.400676250E0,1.870099945E2,1.700000048E0,5.000000000E0
1.276111219E3,4.079568667E1,1.676278167E1,4.688880961E2,7.800615311E0,1.847500000E2,2.000000000E0,5.500000000E0
1.277111219E3,4.079560833E1,1.676278167E1,4.686882680E2,7.819145203E0,1.849700012E2,2.000000000E0,5.900000095E0
1.278111219E3,4.079554167E1,1.676277333E1,4.681883875E2,7.716715336E0,1.857100067E2,1.799999952E0,5.900000095E0
1.279111219E3,4.079546667E1,1.676275833E1,4.695885038E2,7.746054649E0,1.875200043E2,2.000000000E0,6.099999905E0
1.280111219E3,4.079540000E1,1.676274833E1,4.686886179E2,7.747084141E0,1.888099976E2,1.799999952E0,6.000000000E0
1.281111219E3,4.079532833E1,1.676273667E1,4.697887376E2,7.731642723E0,1.876199951E2,1.700000048E0,5.800000191E0
1.282111219E3,4.079525667E1,1.676272167E1,4.701888465E2,7.493840694E0,1.865599976E2,1.700000048E0,5.800000191E0
1.283111219E3,4.079518833E1,1.676270167E1,4.706889320E2,6.917351723E0,1.901000061E2,2.000000000E0,6.199999809E0
1.284111219E3,4.079513000E1,1.676269167E1,4.716890279E2,5.883789539E0,1.846699982E2,2.099999905E0,7.300000191E0
1.285111219E3,4.079507833E1,1.676268333E1,4.736891144E2,4.905303001E0,1.849299927E2,2.099999905E0,7.599999905E0
1.286111219E3,4.079503167E1,1.676266833E1,4.743891685E2,4.256752968E0,1.881699982E2,2.099999905E0,7.800000191E0
1.287111219E3,4.079499500E1,1.676265833E1,4.750892168E2,3.850636959E0,1.939299927E2,2.099999905E0,7.000000000E0
